brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,log_price,log_km_driven,brand_grouped,fuel_type_grouped,km_per_year
Hyundai,i20,5,40000,Individual,Petrol,Manual,18.6,1197,81.83,5,550000,13.217675375388819,10.596659732783579,Hyundai,Petrol,8000.0
Maruti,Swift,4,60000,Individual,Petrol,Manual,22.0,1197,81.8,5,445000,13.005831808336863,11.002116507732017,Maruti,Petrol,15000.0
Tata,Safari,8,67231,Dealer,Diesel,Manual,14.0,2179,138.1,7,705000,13.465954500233115,11.115904603644728,Tata,Diesel,8403.875
Maruti,Wagon R,8,64000,Dealer,CNG,Manual,33.54,998,67.04,5,270000,12.506180941677357,11.06665398721974,Maruti,CNG,8000.0
Honda,City,7,63000,Dealer,Diesel,Manual,26.0,1498,98.6,5,475000,13.07107218827772,11.050905878263567,Honda,Diesel,9000.0
Toyota,Fortuner,6,80000,Individual,Diesel,Manual,12.55,2982,168.5,7,1755000,14.377979984682511,11.289794413577894,Toyota,Diesel,13333.333333333334
Honda,City,10,55000,Dealer,Petrol,Manual,16.9,1497,100.0,5,350000,12.765691290604371,10.915106645867503,Honda,Petrol,5500.0
Hyundai,i20,5,11000,Dealer,Petrol,Manual,18.6,1197,81.83,5,575000,13.26212705890841,9.305741456739435,Hyundai,Petrol,2200.0
Renault,KWID,4,17000,Individual,Petrol,Manual,23.01,999,67.0,5,360000,12.793862088206213,9.741027444837728,Renault,Petrol,4250.0
Maruti,Alto,4,25000,Individual,Petrol,Manual,24.7,796,47.3,5,275000,12.524530013005734,10.12667110305036,Maruti,Petrol,6250.0
Datsun,GO,5,33350,Individual,Petrol,Manual,19.44,1198,67.0,7,320000,12.676079399771027,10.414843035901725,Datsun,Petrol,6670.0
Hyundai,Grand i10,6,62000,Dealer,Petrol,Manual,18.9,1197,82.0,5,370000,12.821260987319457,11.034905792929415,Hyundai,Petrol,10333.333333333334
Maruti,Swift Dzire,12,59000,Individual,Petrol,Manual,17.5,1298,85.8,5,275000,12.524530013005734,10.985309671896763,Maruti,Petrol,4916.666666666667
Honda,City,7,86113,Dealer,Petrol,Manual,17.4,1497,117.3,5,550000,13.217675375388819,11.363427278823627,Honda,Petrol,12301.857142857143
Maruti,Swift Dzire,3,10000,Individual,Diesel,Manual,28.4,1248,74.02,5,750000,13.527829818844937,9.210440366976517,Maruti,Diesel,3333.3333333333335
Maruti,Wagon R,6,92537,Individual,Petrol,Manual,20.51,998,67.04,5,272000,12.513561021741964,11.435374649951669,Maruti,Petrol,15422.833333333334
Maruti,Ciaz,2,27645,Dealer,Diesel,Manual,28.09,1248,88.5,5,951000,13.765270393051685,10.227236331024303,Maruti,Diesel,13822.5
Maruti,Alto,8,46242,Individual,Petrol,Manual,20.92,998,67.1,5,280000,12.54254845357358,10.741665380134448,Maruti,Petrol,5780.25
Renault,KWID,1,6000,Individual,Petrol,Manual,22.3,799,53.26,5,450000,13.017005083966255,8.699681400989514,Renault,Petrol,6000.0
Hyundai,i20,4,64000,Dealer,Petrol,Manual,18.6,1197,81.83,5,480000,13.081543466215237,11.06665398721974,Hyundai,Petrol,16000.0
Mahindra,Scorpio,4,93000,Dealer,Diesel,Manual,15.4,1997,120.0,7,1060000,13.87378040948403,11.440365524765756,Mahindra,Diesel,23250.0
Maruti,Alto,8,26200,Dealer,Petrol,Manual,22.74,796,47.3,5,235000,12.367345048436391,10.173552856959743,Maruti,Petrol,3275.0
Maruti,Baleno,4,25000,Individual,Petrol,Manual,21.4,1197,83.1,5,590000,13.28787951079572,10.12667110305036,Maruti,Petrol,6250.0
Toyota,Fortuner,3,50000,Dealer,Diesel,Automatic,12.9,2755,174.5,7,2950000,14.897316067298997,10.819798284210286,Toyota,Diesel,16666.666666666668
Hyundai,Santro,13,80000,Individual,Petrol,Manual,17.92,1086,62.1,5,110000,11.608244735642321,11.289794413577894,Hyundai,Petrol,6153.846153846154
Mahindra,Scorpio,14,110000,Individual,Diesel,Manual,13.5,2179,115.0,5,280000,12.54254845357358,11.608244735642321,Mahindra,Diesel,7857.142857142857
Audi,A4,5,55000,Dealer,Petrol,Automatic,17.84,1395,147.51,5,1851000,14.431237131804004,10.915106645867503,Audi,Petrol,11000.0
Honda,City,3,25000,Individual,Petrol,Manual,17.4,1497,117.3,5,750000,13.527829818844937,10.12667110305036,Honda,Petrol,8333.333333333334
Hyundai,Grand i10,6,36000,Dealer,Petrol,Manual,18.9,1197,81.86,5,400000,12.899222326086994,10.491301994830229,Hyundai,Petrol,6000.0
Maruti,Swift Dzire,6,40000,Individual,Diesel,Manual,26.59,1248,74.0,5,530000,13.180634172318978,10.596659732783579,Maruti,Diesel,6666.666666666667
Mahindra,Thar,3,25000,Individual,Diesel,Manual,16.55,2498,105.0,6,870000,13.676249640055394,10.12667110305036,Mahindra,Diesel,8333.333333333334
Renault,KWID,3,30038,Dealer,Petrol,Manual,25.17,799,53.3,5,295000,12.59473402514672,10.310251816375912,Renault,Petrol,10012.666666666666
Tata,Tiago,4,53000,Individual,Diesel,Manual,27.28,1047,69.0,5,370000,12.821260987319457,10.87806606028079,Tata,Diesel,13250.0
Maruti,Swift,3,5000,Individual,Petrol,Manual,21.21,1197,81.8,5,530000,13.180634172318978,8.517393171418904,Maruti,Petrol,1666.6666666666667
Renault,KWID,4,35000,Individual,Petrol,Automatic,24.04,999,67.0,5,350000,12.765691290604371,10.463131911491967,Renault,Petrol,8750.0
Ford,Ecosport,8,62000,Dealer,Diesel,Manual,22.7,1498,89.84,5,470000,13.060490101343552,11.034905792929415,Ford,Diesel,7750.0
Ford,Aspire,6,42000,Individual,Diesel,Manual,25.83,1498,99.0,5,390000,12.873904582205107,10.645448706505872,Ford,Diesel,7000.0
Mahindra,Scorpio,6,80000,Individual,Diesel,Manual,15.4,2179,120.0,7,920000,13.732130035981154,11.289794413577894,Mahindra,Diesel,13333.333333333334
Mahindra,XUV500,8,60000,Individual,Diesel,Manual,15.1,2179,140.0,7,550000,13.217675375388819,11.002116507732017,Mahindra,Diesel,7500.0
Hyundai,Verna,7,45000,Individual,Diesel,Manual,22.32,1582,126.32,5,635000,13.361381852676738,10.714439990727769,Hyundai,Diesel,6428.571428571428
Mahindra,XUV500,4,50000,Dealer,Diesel,Automatic,16.0,2179,140.0,7,1250000,14.038654909278163,10.819798284210286,Mahindra,Diesel,12500.0
Maruti,Alto,3,12000,Individual,Petrol,Manual,24.7,796,47.3,5,300000,12.611541086966115,9.392745258631441,Maruti,Petrol,4000.0
Honda,City,3,12000,Individual,Petrol,Automatic,18.0,1497,117.6,5,960000,13.774689605110144,9.392745258631441,Honda,Petrol,4000.0
Maruti,Vitara,3,15000,Individual,Diesel,Manual,24.3,1248,88.5,5,750000,13.527829818844937,9.61587214452889,Maruti,Diesel,5000.0
Volkswagen,Polo,10,63000,Dealer,Petrol,Manual,16.47,1198,73.9,5,249000,12.425212191503038,11.050905878263567,Volkswagen,Petrol,6300.0
Tata,Hexa,3,30000,Individual,Diesel,Manual,17.6,2179,153.86,7,1400000,14.151983508870947,10.308985993422082,Tata,Diesel,10000.0
Ford,Figo,10,160800,Individual,Diesel,Manual,20.0,1399,68.0,5,250000,12.429220196836383,11.987922854613139,Ford,Diesel,16080.0
Hyundai,Verna,7,120000,Individual,Diesel,Manual,22.32,1582,126.32,5,610000,13.321215875492413,11.695255355062795,Hyundai,Diesel,17142.85714285714
Ford,Ecosport,5,78247,Dealer,Diesel,Manual,21.7,1498,98.96,5,545000,13.208542908506082,11.267638548970329,Ford,Diesel,15649.4
Hyundai,Verna,8,113000,Individual,Diesel,Manual,22.32,1582,126.3,5,480000,13.081543466215237,11.635151947212842,Hyundai,Diesel,14125.0
Hyundai,i20,7,52000,Dealer,Petrol,Manual,18.6,1197,81.83,5,395000,12.886643575525625,10.859018228147887,Hyundai,Petrol,7428.571428571428
Toyota,Innova,9,109000,Dealer,Diesel,Manual,12.99,2494,100.6,7,495000,13.112315061750808,11.599112335481124,Toyota,Diesel,12111.111111111111
Hyundai,Grand i10,4,90000,Individual,Petrol,Manual,18.9,1197,82.0,5,470000,13.060490101343552,11.407576060361786,Hyundai,Petrol,22500.0
Volkswagen,Polo,10,98000,Dealer,Diesel,Manual,22.07,1199,73.9,5,200000,12.206077645517674,11.49273296168228,Volkswagen,Diesel,9800.0
Hyundai,i20,5,20000,Individual,Diesel,Manual,21.19,1396,88.73,5,699000,13.457407451830088,9.90353755128617,Hyundai,Diesel,4000.0
Maruti,Wagon R,7,21717,Individual,Petrol,Manual,20.51,998,67.04,5,340000,12.73670383776449,9.985896688776846,Maruti,Petrol,3102.4285714285716
Renault,Duster,7,40000,Individual,Diesel,Manual,20.45,1461,83.8,5,500000,13.122365377402328,10.596659732783579,Renault,Diesel,5714.285714285715
Honda,City,4,50000,Individual,Petrol,Manual,17.14,1497,117.6,5,1050000,13.864301674514206,10.819798284210286,Honda,Petrol,12500.0
Renault,Duster,5,90000,Individual,Diesel,Manual,19.6,1461,108.45,5,600000,13.304686600863562,11.407576060361786,Renault,Diesel,18000.0
Maruti,Swift,4,27876,Dealer,Petrol,Manual,20.4,1197,81.8,5,491000,13.104201443434462,10.235557255067516,Maruti,Petrol,6969.0
Land Rover,Rover,5,56000,Dealer,Petrol,Automatic,12.63,1999,177.0,5,2890000,14.876767406109316,10.933124826700707,Land Rover,Petrol,11200.0
Hyundai,i10,13,57215,Individual,Petrol,Manual,20.36,1197,78.9,5,160000,11.982935344196433,10.954588858533185,Hyundai,Petrol,4401.153846153846
Hyundai,Venue,2,5400,Dealer,Petrol,Manual,18.27,998,118.35,5,985000,13.800397935382136,8.594339400592892,Hyundai,Petrol,2700.0
Maruti,Swift Dzire,7,60000,Individual,Diesel,Manual,23.4,1248,74.0,5,500000,13.122365377402328,11.002116507732017,Maruti,Diesel,8571.42857142857
Tata,Tiago,4,24800,Individual,Petrol,Manual,23.84,1199,84.0,5,335000,12.721888795877375,10.118639253920785,Tata,Petrol,6200.0
Maruti,Alto,16,70000,Individual,Petrol,Manual,19.7,796,46.3,5,85000,11.350418300109132,11.156264806643742,Maruti,Petrol,4375.0
Honda,Jazz,3,20000,Dealer,Petrol,Automatic,17.1,1199,88.51,5,740000,13.51440681653079,9.90353755128617,Honda,Petrol,6666.666666666667
Maruti,Swift,8,34553,Dealer,Petrol,Manual,22.0,1197,81.8,5,375000,12.834683971615659,10.450278596734728,Maruti,Petrol,4319.125
Maruti,Vitara,3,40000,Individual,Diesel,Manual,24.3,1248,88.5,5,810000,13.60479076121576,10.596659732783579,Maruti,Diesel,13333.333333333334
Volkswagen,Polo,11,350000,Individual,Petrol,Manual,16.47,1198,73.9,5,173000,12.06105265381003,12.765691290604371,Volkswagen,Petrol,31818.18181818182
Maruti,Vitara,4,50000,Individual,Diesel,Manual,24.3,1248,88.5,5,700000,13.45883704259595,10.819798284210286,Maruti,Diesel,12500.0
Mahindra,KUV,5,70000,Individual,Diesel,Manual,25.32,1198,77.0,6,310000,12.644330802262578,11.156264806643742,Mahindra,Diesel,14000.0
Mahindra,Scorpio,4,120000,Individual,Diesel,Manual,15.4,1997,120.0,7,850000,13.652992804936396,11.695255355062795,Mahindra,Diesel,30000.0
Hyundai,i20,8,90000,Individual,Diesel,Manual,22.54,1396,88.76,5,285000,12.560247968016562,11.407576060361786,Hyundai,Diesel,11250.0
Maruti,Swift Dzire,7,120000,Individual,Diesel,Manual,23.4,1248,74.0,5,450000,13.017005083966255,11.695255355062795,Maruti,Diesel,17142.85714285714
Hyundai,Creta,4,80000,Individual,Diesel,Manual,19.67,1582,126.2,5,1100000,13.910821646859095,11.289794413577894,Hyundai,Diesel,20000.0
Mahindra,Scorpio,4,30000,Individual,Diesel,Manual,15.4,1997,120.0,7,1080000,13.8924725250259,10.308985993422082,Mahindra,Diesel,7500.0
Honda,City,7,66100,Dealer,Diesel,Manual,26.0,1498,98.6,5,530000,13.180634172318978,11.098939154318382,Honda,Diesel,9442.857142857143
Maruti,Swift Dzire,4,50000,Individual,Diesel,Manual,28.4,1248,74.02,5,680000,13.429849547739444,10.819798284210286,Maruti,Diesel,12500.0
Mahindra,Scorpio,4,42000,Dealer,Diesel,Manual,15.4,1997,120.0,7,1025000,13.840204146163925,10.645448706505872,Mahindra,Diesel,10500.0
Hyundai,i20,4,55000,Individual,Petrol,Manual,18.6,1197,81.83,5,650000,13.384729180332174,10.915106645867503,Hyundai,Petrol,13750.0
Hyundai,i10,9,110699,Dealer,Petrol,Manual,20.36,1197,78.9,5,194000,12.175618592671356,11.614579118696728,Hyundai,Petrol,12299.888888888889
Maruti,Baleno,2,5000,Individual,Petrol,Automatic,21.4,1197,83.1,5,686000,13.438634364432907,8.517393171418904,Maruti,Petrol,2500.0
Maruti,Alto,5,50000,Individual,Petrol,Manual,22.74,796,47.3,5,200000,12.206077645517674,10.819798284210286,Maruti,Petrol,10000.0
Maruti,Swift Dzire,11,44000,Dealer,Petrol,Manual,19.1,1197,85.8,5,250000,12.429220196836383,10.691967639914864,Maruti,Petrol,4000.0
Maruti,Vitara,3,90000,Individual,Diesel,Manual,24.3,1248,88.5,5,730000,13.500801182986649,11.407576060361786,Maruti,Diesel,30000.0
Hyundai,Verna,5,55000,Dealer,Petrol,Manual,17.01,1591,121.3,5,650000,13.384729180332174,10.915106645867503,Hyundai,Petrol,11000.0
Maruti,Vitara,4,45000,Dealer,Diesel,Manual,24.3,1248,88.5,5,790000,13.579789490265188,10.714439990727769,Maruti,Diesel,11250.0
Maruti,Baleno,4,30000,Individual,Petrol,Manual,21.4,1197,83.1,5,620000,13.3374763699232,10.308985993422082,Maruti,Petrol,7500.0
Hyundai,Verna,8,50000,Individual,Petrol,Manual,17.01,1591,121.3,5,510000,13.1421679654829,10.819798284210286,Hyundai,Petrol,6250.0
Maruti,Eeco,8,20000,Individual,Petrol,Manual,15.37,1196,73.0,5,375000,12.834683971615659,9.90353755128617,Maruti,Petrol,2500.0
Maruti,Swift Dzire,4,19843,Trustmark Dealer,Petrol,Automatic,21.21,1197,81.8,5,620000,13.3374763699232,9.89565697342094,Maruti,Petrol,4960.75
Ford,Endeavour,10,30000,Individual,Diesel,Automatic,11.4,2953,153.86,7,950000,13.76421831620775,10.308985993422082,Ford,Diesel,3000.0
Toyota,Innova,4,52300,Dealer,Diesel,Manual,13.68,2393,147.51,7,1450000,14.187074804051692,10.86477077032911,Toyota,Diesel,13075.0
Honda,City,5,40000,Individual,Petrol,Automatic,18.0,1497,117.3,5,845000,13.647093089770562,10.596659732783579,Honda,Petrol,8000.0
Maruti,Swift Dzire,7,61500,Dealer,Diesel,Manual,23.4,1248,74.0,5,390000,12.873904582205107,11.026808713825016,Maruti,Diesel,8785.714285714286
Honda,Amaze,6,59000,Dealer,Petrol,Manual,18.0,1198,86.7,5,395000,12.886643575525625,10.985309671896763,Honda,Petrol,9833.333333333334
Hyundai,Grand i10,3,40000,Individual,Petrol,Manual,18.9,1197,81.86,5,450000,13.017005083966255,10.596659732783579,Hyundai,Petrol,13333.333333333334
Audi,A6,8,60000,Individual,Diesel,Automatic,17.68,1968,174.33,5,1700000,14.346139397261565,11.002116507732017,Audi,Diesel,7500.0
Hyundai,Grand i10,8,61000,Dealer,Petrol,Manual,18.9,1197,82.0,5,325000,12.691583538230217,11.0186455364637,Hyundai,Petrol,7625.0
Mahindra,KUV,5,70000,Individual,Diesel,Manual,25.32,1198,77.0,6,350000,12.765691290604371,11.156264806643742,Mahindra,Diesel,14000.0
Mahindra,XUV500,8,63000,Dealer,Diesel,Manual,15.1,2179,140.0,7,650000,13.384729180332174,11.050905878263567,Mahindra,Diesel,7875.0
Mercedes-Benz,E-Class,9,58000,Dealer,Petrol,Manual,12.3,1796,185.0,5,1250000,14.038654909278163,10.968215530759236,Mercedes-Benz,Petrol,6444.444444444444
Maruti,Swift Dzire,4,22000,Individual,Diesel,Manual,28.4,1248,74.02,5,750000,13.527829818844937,9.99884318585288,Maruti,Diesel,5500.0
Honda,City,11,57977,Dealer,Petrol,Manual,17.0,1497,118.0,5,299000,12.608202196848836,10.967818907227363,Honda,Petrol,5270.636363636364
Land Rover,Rover,3,13000,Dealer,Petrol,Automatic,12.19,1997,237.36,4,7000000,15.76142084987672,9.472781556562168,Land Rover,Petrol,4333.333333333333
Mini,Cooper,9,67000,Dealer,Petrol,Automatic,17.33,1998,189.08,4,1325000,14.096923772119156,11.112462823634855,Mini,Petrol,7444.444444444444
Maruti,Ertiga,7,48242,Dealer,Diesel,Manual,20.77,1248,88.76,7,524000,13.169248871698304,10.784006018522135,Maruti,Diesel,6891.714285714285
Ford,Figo,9,68000,Dealer,Diesel,Manual,20.0,1399,68.05,5,169000,12.037659911047468,11.127277689932466,Ford,Diesel,7555.555555555556
Maruti,Ertiga,7,40000,Individual,Diesel,Manual,20.77,1248,88.8,7,500000,13.122365377402328,10.596659732783579,Maruti,Diesel,5714.285714285715
Audi,Q7,9,98000,Dealer,Diesel,Automatic,12.07,2967,241.4,7,2000000,14.508658238524095,11.49273296168228,Audi,Diesel,10888.888888888889
Maruti,Swift Dzire,8,113450,Individual,Diesel,Manual,23.4,1248,74.0,5,380000,12.847929163278053,11.639126304624847,Maruti,Diesel,14181.25
Maruti,Wagon R,3,80000,Individual,Petrol,Automatic,20.51,998,67.0,5,400000,12.899222326086994,11.289794413577894,Maruti,Petrol,26666.666666666668
Hyundai,Santro,1,1000,Dealer,Petrol,Automatic,20.3,1086,68.0,5,565000,13.244582780038517,6.90875477931522,Hyundai,Petrol,1000.0
Maruti,Wagon R,6,20292,Dealer,Petrol,Manual,20.51,998,67.04,5,335000,12.721888795877375,9.918031277976969,Maruti,Petrol,3382.0
Mahindra,Scorpio,11,67900,Dealer,Diesel,Manual,12.05,2179,120.0,7,300000,12.611541086966115,11.125806040978839,Mahindra,Diesel,6172.727272727273
Mahindra,Scorpio,6,40000,Dealer,Diesel,Manual,15.4,1997,120.0,7,1051000,13.865253601333421,10.596659732783579,Mahindra,Diesel,6666.666666666667
Hyundai,Grand i10,4,60000,Individual,Diesel,Manual,24.0,1186,73.97,5,510000,13.1421679654829,11.002116507732017,Hyundai,Diesel,15000.0
Renault,KWID,3,25000,Individual,Petrol,Automatic,24.04,999,67.0,5,370000,12.821260987319457,10.12667110305036,Renault,Petrol,8333.333333333334
Maruti,Wagon R,15,70000,Individual,Petrol,Manual,18.9,998,67.1,5,200000,12.206077645517674,11.156264806643742,Maruti,Petrol,4666.666666666667
Maruti,Baleno,3,21000,Individual,Diesel,Manual,27.39,1248,74.0,5,625000,13.345508528717259,9.952325334619427,Maruti,Diesel,7000.0
Mahindra,Scorpio,3,39000,Dealer,Diesel,Manual,16.36,2179,140.0,7,1290000,14.070153551531353,10.571342565808699,Mahindra,Diesel,13000.0
Hyundai,Creta,4,30000,Dealer,Petrol,Manual,15.8,1591,121.3,5,890000,13.698977865303197,10.308985993422082,Hyundai,Petrol,7500.0
Hyundai,Verna,9,61000,Dealer,Diesel,Manual,22.32,1582,126.3,5,420000,12.948012371209098,11.0186455364637,Hyundai,Diesel,6777.777777777777
Maruti,Swift,4,5743,Trustmark Dealer,Petrol,Manual,20.4,1197,83.11,5,500000,13.122365377402328,8.65591111072806,Maruti,Petrol,1435.75
Hyundai,Grand i10,3,24200,Individual,Petrol,Manual,18.9,1197,81.86,5,600000,13.304686600863562,10.094149233605084,Hyundai,Petrol,8066.666666666667
Maruti,Baleno,4,57000,Individual,Diesel,Manual,27.39,1248,74.0,5,590000,13.28787951079572,10.950824090522445,Maruti,Diesel,14250.0
Hyundai,i10,10,58000,Dealer,Petrol,Manual,20.36,1197,78.9,5,190000,12.154784614286667,10.968215530759236,Hyundai,Petrol,5800.0
Datsun,GO,4,15000,Individual,Petrol,Manual,19.44,1198,67.0,7,500000,13.122365377402328,9.61587214452889,Datsun,Petrol,3750.0
Maruti,Celerio,4,10000,Individual,Petrol,Manual,23.1,998,67.04,5,450000,13.017005083966255,9.210440366976517,Maruti,Petrol,2500.0
Mahindra,XUV500,6,100000,Individual,Diesel,Manual,15.1,2179,140.0,7,650000,13.384729180332174,11.51293546492023,Mahindra,Diesel,16666.666666666668
BMW,Z4,1,2000,Dealer,Petrol,Automatic,11.29,2998,335.0,2,8250000,15.925723879522977,7.601402334583733,BMW,Petrol,2000.0
Maruti,Wagon R,1,10000,Individual,Petrol,Manual,20.52,1197,81.8,5,500000,13.122365377402328,9.210440366976517,Maruti,Petrol,10000.0
Maruti,Alto,12,43000,Individual,Petrol,Manual,19.7,796,46.3,5,140000,11.849404844423074,10.668978650219241,Maruti,Petrol,3583.3333333333335
Honda,Amaze,8,64000,Dealer,CNG,Manual,18.0,1198,86.7,5,349000,12.762830066509972,11.06665398721974,Honda,CNG,8000.0
Maruti,Wagon R,7,30000,Individual,Petrol,Manual,20.51,998,67.06,5,325000,12.691583538230217,10.308985993422082,Maruti,Petrol,4285.714285714285
Honda,City,7,63000,Dealer,Petrol,Manual,17.8,1497,117.3,5,435000,12.983103608918753,11.050905878263567,Honda,Petrol,9000.0
Maruti,Celerio,3,28000,Dealer,CNG,Manual,31.79,998,58.33,5,455000,13.02805489573287,10.239995502805316,Maruti,CNG,9333.333333333334
Land Rover,Rover,3,25000,Individual,Petrol,Automatic,9.17,2995,335.25,7,6200000,15.64006001130563,10.12667110305036,Land Rover,Petrol,8333.333333333334
Honda,City,4,32226,Dealer,Petrol,Manual,17.8,1497,117.3,5,755000,13.534474352733596,10.380559889496727,Honda,Petrol,8056.5
Maruti,Alto,7,65000,Individual,Petrol,Manual,23.95,998,67.05,5,245000,12.409017571151187,11.082157933374816,Maruti,Petrol,9285.714285714286
Kia,Seltos,2,14000,Dealer,Diesel,Manual,20.8,1493,113.4,5,1350000,14.115615891155079,9.546884034617925,Kia,Diesel,7000.0
Renault,KWID,3,15000,Individual,Petrol,Automatic,24.04,999,67.0,5,310000,12.644330802262578,9.61587214452889,Renault,Petrol,5000.0
BMW,6,3,30000,Individual,Petrol,Automatic,14.28,1998,254.7,4,5500000,15.520258832020865,10.308985993422082,BMW,Petrol,10000.0
Maruti,Swift Dzire,3,32000,Dealer,Diesel,Manual,19.3,1248,73.9,5,675000,13.42246945133505,10.373522431293592,Maruti,Diesel,10666.666666666666
Maruti,Wagon R,2,30000,Individual,Petrol,Manual,20.52,1197,81.8,5,500000,13.122365377402328,10.308985993422082,Maruti,Petrol,15000.0
Hyundai,i10,11,25000,Individual,Petrol,Manual,20.36,1197,78.9,5,300000,12.611541086966115,10.12667110305036,Hyundai,Petrol,2272.7272727272725
Mahindra,Scorpio,5,35000,Individual,Diesel,Automatic,15.4,2179,120.0,7,1450000,14.187074804051692,10.463131911491967,Mahindra,Diesel,7000.0
Mahindra,Scorpio,8,140000,Individual,Diesel,Manual,12.05,2179,120.0,8,530000,13.180634172318978,11.849404844423074,Mahindra,Diesel,17500.0
Ford,Ecosport,7,65597,Trustmark Dealer,Diesel,Manual,22.7,1498,89.84,5,575000,13.26212705890841,11.09130048666254,Ford,Diesel,9371.0
Hyundai,i20,4,35000,Individual,Petrol,Manual,18.6,1197,81.83,5,550000,13.217675375388819,10.463131911491967,Hyundai,Petrol,8750.0
Maruti,Ciaz,7,160000,Individual,Diesel,Manual,26.21,1248,88.5,5,500000,13.122365377402328,11.982935344196433,Maruti,Diesel,22857.14285714286
Maruti,Baleno,1,7124,Individual,Petrol,Manual,21.01,1197,81.8,5,643000,13.3739015584285,8.871365005136852,Maruti,Petrol,7124.0
Ford,Ecosport,2,15000,Individual,Petrol,Manual,18.1,999,123.24,5,1000000,13.815511557963774,9.61587214452889,Ford,Petrol,7500.0
Hyundai,Grand i10,5,34000,Individual,Petrol,Manual,18.9,1197,82.0,5,550000,13.217675375388819,10.434145214930487,Hyundai,Petrol,6800.0
Volkswagen,Vento,10,280000,Individual,Diesel,Manual,20.54,1598,103.6,5,300000,12.611541086966115,12.54254845357358,Volkswagen,Diesel,28000.0
